canton_id,canton,city_id,city,canton_rate,commune_rate,protestant,roman,christian,splitting_rate
22,VD,5541,Goumoëns,155.0,75.5,0.0,0.0,0.0,0
22,VD,5485,Grancy,155.0,70.0,0.0,0.0,0.0,0
22,VD,5817,Grandcour,155.0,73.5,0.0,0.0,0.0,0
22,VD,5560,Grandevent,155.0,71.0,0.0,0.0,0.0,0
22,VD,5561,Grandson,155.0,69.0,0.0,0.0,0.0,0
22,VD,5722,Grens,155.0,62.0,0.0,0.0,0.0,0
22,VD,5405,Gryon,155.0,73.5,0.0,0.0,0.0,0
22,VD,5656,Hautemorges,155.0,71.0,0.0,0.0,0.0,0
22,VD,5819,Henniez,155.0,69.0,0.0,0.0,0.0,0
22,VD,5673,Hermenches,155.0,73.5,0.0,0.0,0.0,0
22,VD,5885,Jongny,155.0,69.5,0.0,0.0,0.0,0
22,VD,5804,Jorat-Menthue,155.0,70.5,0.0,0.0,0.0,0
22,VD,5806,Jorat-Mézières,155.0,73.0,0.0,0.0,0.0,0
22,VD,5585,Jouxtens-Mézery,155.0,59.0,0.0,0.0,0.0,0
22,VD,5754,Juriens,155.0,79.0,0.0,0.0,0.0,0
22,VD,5871,L'Abbaye,155.0,76.0,0.0,0.0,0.0,0
22,VD,5741,L'Abergement,155.0,80.0,0.0,0.0,0.0,0
22,VD,5486,L'Isle,155.0,75.0,0.0,0.0,0.0,0
22,VD,5474,La Chaux (Cossonay),155.0,76.0,0.0,0.0,0.0,0
22,VD,5758,La Praz,155.0,83.0,0.0,0.0,0.0,0
22,VD,5726,La Rippe,155.0,63.5,0.0,0.0,0.0,0
22,VD,5498,La Sarraz,155.0,66.0,0.0,0.0,0.0,0
22,VD,5889,La Tour-de-Peilz,155.0,64.0,0.0,0.0,0.0,0
22,VD,5586,Lausanne,155.0,78.5,0.0,0.0,0.0,0
22,VD,5406,Lavey-Morcles,155.0,71.5,0.0,0.0,0.0,0
22,VD,5637,Lavigny,155.0,73.0,0.0,0.0,0.0,0
22,VD,5872,Le Chenit,155.0,58.5,0.0,0.0,0.0,0
22,VD,5873,Le Lieu,155.0,70.0,0.0,0.0,0.0,0
22,VD,5587,Le Mont-sur-Lausanne,155.0,73.5,0.0,0.0,0.0,0
22,VD,5731,Le Vaud,155.0,73.0,0.0,0.0,0.0,0
22,VD,5750,Les Clées,155.0,80.0,0.0,0.0,0.0,0
22,VD,5407,Leysin,155.0,78.0,0.0,0.0,0.0,0
22,VD,5755,Lignerolle,155.0,78.5,0.0,0.0,0.0,0
22,VD,5638,Lonay,155.0,55.0,0.0,0.0,0.0,0
22,VD,5429,Longirod,155.0,77.5,0.0,0.0,0.0,0
22,VD,5674,Lovatens,155.0,75.0,0.0,0.0,0.0,0
22,VD,5675,Lucens,155.0,69.5,0.0,0.0,0.0,0
22,VD,5858,Luins,155.0,58.5,0.0,0.0,0.0,0
22,VD,5639,Lully (VD),155.0,61.0,0.0,0.0,0.0,0
22,VD,5487,Lussery-Villars,155.0,75.0,0.0,0.0,0.0,0
22,VD,5640,Lussy-sur-Morges,155.0,61.5,0.0,0.0,0.0,0
22,VD,5606,Lutry,155.0,54.0,0.0,0.0,0.0,0
22,VD,5790,Maracon,155.0,74.5,0.0,0.0,0.0,0
22,VD,5430,Marchissy,155.0,77.5,0.0,0.0,0.0,0
22,VD,5919,Mathod,155.0,72.0,0.0,0.0,0.0,0
22,VD,5562,Mauborget,155.0,70.0,0.0,0.0,0.0,0
22,VD,5488,Mauraz,155.0,77.0,0.0,0.0,0.0,0
22,VD,5489,Mex (VD),155.0,59.5,0.0,0.0,0.0,0
22,VD,5723,Mies,155.0,52.0,0.0,0.0,0.0,0
22,VD,5821,Missy,155.0,72.0,0.0,0.0,0.0,0
22,VD,5490,Moiry,155.0,76.0,0.0,0.0,0.0,0
22,VD,5431,Mollens (VD),155.0,74.0,0.0,0.0,0.0,0
22,VD,5921,Molondin,155.0,81.0,0.0,0.0,0.0,0
22,VD,5491,Mont-la-Ville,155.0,76.0,0.0,0.0,0.0,0
22,VD,5859,Mont-sur-Rolle,155.0,63.5,0.0,0.0,0.0,0
22,VD,5922,Montagny-près-Yverdon,155.0,64.5,0.0,0.0,0.0,0
22,VD,5693,Montanaire,155.0,70.0,0.0,0.0,0.0,0
22,VD,5756,Montcherand,155.0,72.0,0.0,0.0,0.0,0
22,VD,5540,Montilliez,155.0,72.5,0.0,0.0,0.0,0
22,VD,5792,Montpreveyres,155.0,75.0,0.0,0.0,0.0,0
22,VD,5886,Montreux,155.0,65.0,0.0,0.0,0.0,0
22,VD,5492,Montricher,155.0,64.0,0.0,0.0,0.0,0
22,VD,5642,Morges,155.0,67.0,0.0,0.0,0.0,0
22,VD,5527,Morrens (VD),155.0,74.0,0.0,0.0,0.0,0
22,VD,5678,Moudon,155.0,72.5,0.0,0.0,0.0,0
22,VD,5563,Mutrux,155.0,80.0,0.0,0.0,0.0,0
22,VD,5564,Novalles,155.0,76.0,0.0,0.0,0.0,0
22,VD,5408,Noville,155.0,75.0,0.0,0.0,0.0,0
22,VD,5724,Nyon,155.0,61.0,0.0,0.0,0.0,0
22,VD,5680,Ogens,155.0,78.0,0.0,0.0,0.0,0
22,VD,5409,Ollon,155.0,68.0,0.0,0.0,0.0,0
22,VD,5565,Onnens (VD),155.0,63.5,0.0,0.0,0.0,0
22,VD,5923,Oppens,155.0,81.0,0.0,0.0,0.0,0
22,VD,5757,Orbe,155.0,75.5,0.0,0.0,0.0,0
22,VD,5924,Orges,155.0,74.0,0.0,0.0,0.0,0
22,VD,5410,Ormont-Dessous,155.0,77.0,0.0,0.0,0.0,0
22,VD,5411,Ormont-Dessus,155.0,76.0,0.0,0.0,0.0,0
22,VD,5493,Orny,155.0,73.0,0.0,0.0,0.0,0
22,VD,5805,Oron,155.0,69.0,0.0,0.0,0.0,0
22,VD,5925,Orzens,155.0,79.0,0.0,0.0,0.0,0
22,VD,5529,Oulens-sous-Echallens,155.0,71.0,0.0,0.0,0.0,0
22,VD,5530,Pailly,155.0,76.0,0.0,0.0,0.0,0
22,VD,5588,Paudex,155.0,66.5,0.0,0.0,0.0,0
22,VD,5822,Payerne,155.0,70.0,0.0,0.0,0.0,0
22,VD,5495,Penthalaz,155.0,74.0,0.0,0.0,0.0,0
22,VD,5496,Penthaz,155.0,72.5,0.0,0.0,0.0,0
22,VD,5531,Penthéréaz,155.0,74.0,0.0,0.0,0.0,0
22,VD,5860,Perroy,155.0,58.5,0.0,0.0,0.0,0
22,VD,5533,Poliez-Pittet,155.0,73.0,0.0,0.0,0.0,0
22,VD,5497,Pompaples,155.0,66.0,0.0,0.0,0.0,0
22,VD,5926,Pomy,155.0,71.0,0.0,0.0,0.0,0
22,VD,5725,Prangins,155.0,55.0,0.0,0.0,0.0,0
22,VD,5759,Premier,155.0,79.5,0.0,0.0,0.0,0
22,VD,5589,Prilly,155.0,72.5,0.0,0.0,0.0,0
22,VD,5566,Provence,155.0,81.0,0.0,0.0,0.0,0
22,VD,5643,Préverenges,155.0,62.5,0.0,0.0,0.0,0
22,VD,5683,Prévonloup,155.0,72.5,0.0,0.0,0.0,0
22,VD,5607,Puidoux,155.0,68.5,0.0,0.0,0.0,0
22,VD,5590,Pully,155.0,61.0,0.0,0.0,0.0,0
22,VD,5760,Rances,155.0,76.5,0.0,0.0,0.0,0
22,VD,5591,Renens (VD),155.0,77.0,0.0,0.0,0.0,0
22,VD,5412,Rennaz,155.0,69.0,0.0,0.0,0.0,0
22,VD,5609,Rivaz,155.0,62.0,0.0,0.0,0.0,0
22,VD,5413,Roche (VD),155.0,68.0,0.0,0.0,0.0,0
22,VD,5861,Rolle,155.0,59.5,0.0,0.0,0.0,0
22,VD,5761,Romainmôtier-Envy,155.0,81.0,0.0,0.0,0.0,0
22,VD,5592,Romanel-sur-Lausanne,155.0,70.5,0.0,0.0,0.0,0
22,VD,5645,Romanel-sur-Morges,155.0,56.0,0.0,0.0,0.0,0
22,VD,5798,Ropraz,155.0,77.5,0.0,0.0,0.0,0
22,VD,5684,Rossenges,155.0,70.0,0.0,0.0,0.0,0
22,VD,5842,Rossinière,155.0,81.0,0.0,0.0,0.0,0
22,VD,5843,Rougemont,155.0,79.0,0.0,0.0,0.0,0
22,VD,5928,Rovray,155.0,73.0,0.0,0.0,0.0,0
22,VD,5534,Rueyres,155.0,73.0,0.0,0.0,0.0,0
22,VD,5535,Saint-Barthélemy (VD),155.0,75.0,0.0,0.0,0.0,0
22,VD,5727,Saint-Cergue,155.0,66.0,0.0,0.0,0.0,0
22,VD,5434,Saint-George,155.0,69.5,0.0,0.0,0.0,0
22,VD,5435,Saint-Livres,155.0,69.0,0.0,0.0,0.0,0
22,VD,5436,Saint-Oyens,155.0,79.0,0.0,0.0,0.0,0
22,VD,5646,Saint-Prex,155.0,59.0,0.0,0.0,0.0,0
22,VD,5610,Saint-Saphorin (Lavaux),155.0,72.0,0.0,0.0,0.0,0
22,VD,5648,Saint-Sulpice (VD),155.0,55.0,0.0,0.0,0.0,0
22,VD,5568,Sainte-Croix,155.0,70.0,0.0,0.0,0.0,0
22,VD,5437,Saubraz,155.0,80.0,0.0,0.0,0.0,0
22,VD,5611,Savigny,155.0,69.0,0.0,0.0,0.0,0
22,VD,5499,Senarclens,155.0,68.5,0.0,0.0,0.0,0
22,VD,5762,Sergey,155.0,78.0,0.0,0.0,0.0,0
22,VD,5799,Servion,155.0,69.0,0.0,0.0,0.0,0
22,VD,5728,Signy-Avenex,155.0,58.0,0.0,0.0,0.0,0
22,VD,5929,Suchy,155.0,70.0,0.0,0.0,0.0,0
22,VD,5501,Sullens,155.0,64.0,0.0,0.0,0.0,0
22,VD,5930,Suscévaz,155.0,72.0,0.0,0.0,0.0,0
22,VD,5688,Syens,155.0,65.0,0.0,0.0,0.0,0
22,VD,5729,Tannay,155.0,60.5,0.0,0.0,0.0,0
22,VD,5862,Tartegnin,155.0,79.0,0.0,0.0,0.0,0
22,VD,5649,Tolochenaz,155.0,64.0,0.0,0.0,0.0,0
22,VD,5827,Trey,155.0,78.0,0.0,0.0,0.0,0
22,VD,5931,Treycovagnes,155.0,73.0,0.0,0.0,0.0,0
22,VD,5828,Treytorrens (Payerne),155.0,81.5,0.0,0.0,0.0,0
22,VD,5730,Trélex,155.0,55.5,0.0,0.0,0.0,0
22,VD,5571,Tévenon,155.0,71.5,0.0,0.0,0.0,0
22,VD,5932,Ursins,155.0,75.0,0.0,0.0,0.0,0
22,VD,5831,Valbroye,155.0,70.5,0.0,0.0,0.0,0
22,VD,5933,Valeyres-sous-Montagny,155.0,70.5,0.0,0.0,0.0,0
22,VD,5763,Valeyres-sous-Rances,155.0,71.0,0.0,0.0,0.0,0
22,VD,5934,Valeyres-sous-Ursins,155.0,77.0,0.0,0.0,0.0,0
22,VD,5764,Vallorbe,155.0,71.5,0.0,0.0,0.0,0
22,VD,5765,Vaulion,155.0,81.0,0.0,0.0,0.0,0
22,VD,5650,Vaux-sur-Morges,155.0,56.0,0.0,0.0,0.0,0
22,VD,5890,Vevey,155.0,74.5,0.0,0.0,0.0,0
22,VD,5891,Veytaux,155.0,67.5,0.0,0.0,0.0,0
22,VD,5732,Vich,155.0,63.0,0.0,0.0,0.0,0
22,VD,5935,Villars-Epeney,155.0,68.0,0.0,0.0,0.0,0
22,VD,5651,Villars-Sainte-Croix,155.0,60.5,0.0,0.0,0.0,0
22,VD,5690,Villars-le-Comte,155.0,68.0,0.0,0.0,0.0,0
22,VD,5537,Villars-le-Terroir,155.0,76.0,0.0,0.0,0.0,0
22,VD,5652,Villars-sous-Yens,155.0,76.0,0.0,0.0,0.0,0
22,VD,5830,Villarzel,155.0,75.0,0.0,0.0,0.0,0
22,VD,5414,Villeneuve (VD),155.0,67.5,0.0,0.0,0.0,0
22,VD,5863,Vinzel,155.0,65.0,0.0,0.0,0.0,0
22,VD,5539,Vuarrens,155.0,73.5,0.0,0.0,0.0,0
22,VD,5692,Vucherens,155.0,77.0,0.0,0.0,0.0,0
22,VD,5503,Vufflens-la-Ville,155.0,67.0,0.0,0.0,0.0,0
22,VD,5653,Vufflens-le-Château,155.0,62.5,0.0,0.0,0.0,0
22,VD,5937,Vugelles-La Mothe,155.0,70.0,0.0,0.0,0.0,0
22,VD,5766,Vuiteboeuf,155.0,75.0,0.0,0.0,0.0,0
22,VD,5803,Vulliens,155.0,74.0,0.0,0.0,0.0,0
22,VD,5654,Vullierens,155.0,76.0,0.0,0.0,0.0,0
22,VD,5464,Vully-les-Lacs,155.0,67.0,0.0,0.0,0.0,0
22,VD,5655,Yens,155.0,70.0,0.0,0.0,0.0,0
22,VD,5938,Yverdon-les-Bains,155.0,75.0,0.0,0.0,0.0,0
22,VD,5939,Yvonand,155.0,71.5,0.0,0.0,0.0,0
22,VD,5415,Yvorne,155.0,71.5,0.0,0.0,0.0,0
23,VS,6101,Agarn,100.0,130.0,0.0,0.0,0.0,0
23,VS,6102,Albinen,100.0,130.0,0.0,0.0,0.0,0
23,VS,6252,Anniviers,100.0,125.0,0.0,0.0,0.0,0
23,VS,6261,Arbaz,100.0,125.0,0.0,0.0,0.0,0
23,VS,6021,Ardon,100.0,130.0,0.0,0.0,0.0,0
23,VS,6191,Ausserberg,100.0,140.0,0.0,0.0,0.0,0
23,VS,6082,Ayent,100.0,130.0,0.0,0.0,0.0,0
23,VS,6281,Baltschieder,100.0,120.0,0.0,0.0,0.0,0
23,VS,6052,Bellwald,100.0,130.0,0.0,0.0,0.0,0
23,VS,6205,Bettmeralp,100.0,120.0,0.0,0.0,0.0,0
23,VS,6054,Binn,100.0,120.0,0.0,0.0,0.0,0
23,VS,6172,Bister,100.0,100.0,0.0,0.0,0.0,0
23,VS,6173,Bitsch,100.0,100.0,0.0,0.0,0.0,0
23,VS,6192,Blatten,100.0,140.0,0.0,0.0,0.0,0
23,VS,6032,Bourg-Saint-Pierre,100.0,100.0,0.0,0.0,0.0,0
23,VS,6131,Bovernier,100.0,120.0,0.0,0.0,0.0,0
23,VS,6002,Brig-Glis,100.0,100.0,0.0,0.0,0.0,0
23,VS,6193,Bürchen,100.0,130.0,0.0,0.0,0.0,0
23,VS,6232,Chalais,100.0,130.0,0.0,0.0,0.0,0
23,VS,6022,Chamoson,100.0,125.0,0.0,0.0,0.0,0
23,VS,6151,Champéry,100.0,135.0,0.0,0.0,0.0,0
23,VS,6235,Chippis,100.0,120.0,0.0,0.0,0.0,0
23,VS,6152,Collombey-Muraz,100.0,125.0,0.0,0.0,0.0,0
23,VS,6211,Collonges,100.0,110.0,0.0,0.0,0.0,0
23,VS,6023,Conthey,100.0,120.0,0.0,0.0,0.0,0
23,VS,6253,Crans-Montana,100.0,115.0,0.0,0.0,0.0,0
23,VS,6212,Dorénaz,100.0,120.0,0.0,0.0,0.0,0
23,VS,6004,Eggerberg,100.0,130.0,0.0,0.0,0.0,0
23,VS,6194,Eischoll,100.0,130.0,0.0,0.0,0.0,0
23,VS,6282,Eisten,100.0,100.0,0.0,0.0,0.0,0
23,VS,6283,Embd,100.0,130.0,0.0,0.0,0.0,0
23,VS,6104,Ergisch,100.0,100.0,0.0,0.0,0.0,0
23,VS,6056,Ernen,100.0,110.0,0.0,0.0,0.0,0
23,VS,6213,Evionnaz,100.0,130.0,0.0,0.0,0.0,0
23,VS,6083,Evolène,100.0,125.0,0.0,0.0,0.0,0
23,VS,6195,Ferden,100.0,140.0,0.0,0.0,0.0,0
23,VS,6057,Fiesch,100.0,115.0,0.0,0.0,0.0,0
23,VS,6058,Fieschertal,100.0,110.0,0.0,0.0,0.0,0
23,VS,6214,Finhaut,100.0,100.0,0.0,0.0,0.0,0
23,VS,6133,Fully,100.0,125.0,0.0,0.0,0.0,0
23,VS,6118,Gampel-Bratsch,100.0,130.0,0.0,0.0,0.0,0
23,VS,6077,Goms,100.0,110.0,0.0,0.0,0.0,0
23,VS,6177,Grengiols,100.0,130.0,0.0,0.0,0.0,0
23,VS,6263,Grimisuat,100.0,130.0,0.0,0.0,0.0,0
23,VS,6285,Grächen,100.0,140.0,0.0,0.0,0.0,0
23,VS,6238,Grône,100.0,125.0,0.0,0.0,0.0,0
23,VS,6117,Guttet-Feschel,100.0,130.0,0.0,0.0,0.0,0
23,VS,6084,Hérémence,100.0,100.0,0.0,0.0,0.0,0
23,VS,6239,Icogne,100.0,120.0,0.0,0.0,0.0,0
23,VS,6109,Inden,100.0,110.0,0.0,0.0,0.0,0
23,VS,6134,Isérables,100.0,135.0,0.0,0.0,0.0,0
23,VS,6197,Kippel,100.0,140.0,0.0,0.0,0.0,0
23,VS,6286,Lalden,100.0,120.0,0.0,0.0,0.0,0
23,VS,6061,Lax,100.0,140.0,0.0,0.0,0.0,0
23,VS,6240,Lens,100.0,105.0,0.0,0.0,0.0,0
23,VS,6110,Leuk,100.0,130.0,0.0,0.0,0.0,0
23,VS,6111,Leukerbad,100.0,145.0,0.0,0.0,0.0,0
23,VS,6135,Leytron,100.0,120.0,0.0,0.0,0.0,0
23,VS,6033,Liddes,100.0,125.0,0.0,0.0,0.0,0
23,VS,6136,Martigny,100.0,110.0,0.0,0.0,0.0,0
23,VS,6137,Martigny-Combe,100.0,110.0,0.0,0.0,0.0,0
23,VS,6215,Massongex,100.0,120.0,0.0,0.0,0.0,0
23,VS,6090,Mont-Noble,100.0,135.0,0.0,0.0,0.0,0
23,VS,6153,Monthey,100.0,120.0,0.0,0.0,0.0,0
23,VS,6203,Mörel-Filet,100.0,115.0,0.0,0.0,0.0,0
23,VS,6007,Naters,100.0,110.0,0.0,0.0,0.0,0
23,VS,6024,Nendaz,100.0,130.0,0.0,0.0,0.0,0
23,VS,6198,Niedergesteln,100.0,120.0,0.0,0.0,0.0,0
23,VS,6254,Noble-Contrée,100.0,110.0,0.0,0.0,0.0,0
23,VS,6112,Oberems,100.0,100.0,0.0,0.0,0.0,0
23,VS,6076,Obergoms,100.0,110.0,0.0,0.0,0.0,0
23,VS,6034,Orsières,100.0,120.0,0.0,0.0,0.0,0
23,VS,6154,Port-Valais,100.0,110.0,0.0,0.0,0.0,0
23,VS,6287,Randa,100.0,110.0,0.0,0.0,0.0,0
23,VS,6199,Raron,100.0,120.0,0.0,0.0,0.0,0
23,VS,6139,Riddes,100.0,125.0,0.0,0.0,0.0,0
23,VS,6008,Ried-Brig,100.0,110.0,0.0,0.0,0.0,0
23,VS,6181,Riederalp,100.0,120.0,0.0,0.0,0.0,0
23,VS,6288,Saas-Almagell,100.0,120.0,0.0,0.0,0.0,0
23,VS,6289,Saas-Balen,100.0,120.0,0.0,0.0,0.0,0
23,VS,6290,Saas-Fee,100.0,125.0,0.0,0.0,0.0,0
23,VS,6291,Saas-Grund,100.0,130.0,0.0,0.0,0.0,0
23,VS,6140,Saillon,100.0,120.0,0.0,0.0,0.0,0
23,VS,6155,Saint-Gingolph,100.0,135.0,0.0,0.0,0.0,0
23,VS,6246,Saint-Léonard,100.0,120.0,0.0,0.0,0.0,0
23,VS,6087,Saint-Martin (VS),100.0,135.0,0.0,0.0,0.0,0
23,VS,6217,Saint-Maurice,100.0,125.0,0.0,0.0,0.0,0
23,VS,6113,Salgesch,100.0,120.0,0.0,0.0,0.0,0
23,VS,6218,Salvan,100.0,115.0,0.0,0.0,0.0,0
23,VS,6265,Savièse,100.0,115.0,0.0,2.5,0.0,0
23,VS,6141,Saxon,100.0,120.0,0.0,0.0,0.0,0
23,VS,6035,Sembrancher,100.0,120.0,0.0,0.0,0.0,0
23,VS,6248,Sierre,100.0,120.0,0.0,0.0,0.0,0
23,VS,6009,Simplon,100.0,100.0,0.0,0.0,0.0,0
23,VS,6266,Sion,100.0,110.0,0.0,3.0,0.0,0
23,VS,6292,St. Niklaus,100.0,120.0,0.0,0.0,0.0,0
23,VS,6293,Stalden (VS),100.0,110.0,0.0,0.0,0.0,0
23,VS,6294,Staldenried,100.0,110.0,0.0,0.0,0.0,0
23,VS,6204,Steg-Hohtenn,100.0,120.0,0.0,0.0,0.0,0
23,VS,6010,Termen,100.0,120.0,0.0,0.0,0.0,0
23,VS,6142,Trient,100.0,100.0,0.0,0.0,0.0,0
23,VS,6156,Troistorrents,100.0,120.0,0.0,0.0,0.0,0
23,VS,6119,Turtmann-Unterems,100.0,120.0,0.0,0.0,0.0,0
23,VS,6295,Täsch,100.0,120.0,0.0,0.0,0.0,0
23,VS,6296,Törbel,100.0,140.0,0.0,5.0,0.0,0
23,VS,6201,Unterbäch,100.0,120.0,0.0,0.0,0.0,0
23,VS,6037,Val de Bagnes,100.0,100.0,0.0,0.0,0.0,0
23,VS,6157,Val-d'Illiez,100.0,130.0,0.0,0.0,0.0,0
23,VS,6116,Varen,100.0,120.0,0.0,0.0,0.0,0
23,VS,6219,Vernayaz,100.0,120.0,0.0,0.0,0.0,0
23,VS,6089,Vex,100.0,130.0,0.0,0.0,0.0,0
23,VS,6267,Veysonnaz,100.0,120.0,0.0,0.0,0.0,0
23,VS,6158,Vionnaz,100.0,110.0,0.0,0.0,0.0,0
23,VS,6297,Visp,100.0,110.0,0.0,0.0,0.0,0
23,VS,6298,Visperterminen,100.0,130.0,0.0,0.0,0.0,0
23,VS,6159,Vouvry,100.0,125.0,0.0,4.0,0.0,0
23,VS,6220,Vérossaz,100.0,130.0,0.0,0.0,0.0,0
23,VS,6025,Vétroz,100.0,115.0,0.0,0.0,0.0,0
23,VS,6202,Wiler (Lötschen),100.0,140.0,0.0,0.0,0.0,0
23,VS,6299,Zeneggen,100.0,130.0,0.0,0.0,0.0,0
23,VS,6300,Zermatt,100.0,110.0,0.0,0.0,0.0,0
23,VS,6011,Zwischbergen,100.0,100.0,0.0,0.0,0.0,0
24,NE,6404,Boudry,125.0,73.0,11.0,11.0,0.0,0
24,NE,6433,Brot-Plamboz,125.0,75.0,11.0,11.0,0.0,0
24,NE,6451,Cornaux,125.0,74.0,11.0,11.0,0.0,0
24,NE,6408,Cortaillod,125.0,66.0,11.0,11.0,0.0,0
24,NE,6452,Cressier (NE),125.0,77.0,11.0,11.0,0.0,0
24,NE,6453,Enges,125.0,79.0,11.0,11.0,0.0,0
24,NE,6454,Hauterive (NE),125.0,70.0,11.0,11.0,0.0,0
24,NE,6432,La Brévine,125.0,75.0,11.0,11.0,0.0,0
24,NE,6421,La Chaux-de-Fonds,125.0,75.0,11.0,11.0,0.0,0
24,NE,6435,La Chaux-du-Milieu,125.0,75.0,11.0,11.0,0.0,0
24,NE,6504,La Côte-aux-Fées,125.0,75.0,11.0,11.0,0.0,0
24,NE,6417,La Grande Béroche,125.0,63.0,11.0,11.0,0.0,0
24,NE,6423,La Sagne,125.0,75.0,11.0,11.0,0.0,0
24,NE,6461,La Tène,125.0,69.0,11.0,11.0,0.0,0
24,NE,6434,Le Cerneux-Péquignot,125.0,75.0,11.0,11.0,0.0,0
24,NE,6455,Le Landeron,125.0,66.0,11.0,11.0,0.0,0
24,NE,6436,Le Locle,125.0,69.0,11.0,11.0,0.0,0
24,NE,6422,Les Planchettes,125.0,78.0,11.0,11.0,0.0,0
24,NE,6437,Les Ponts-de-Martel,125.0,75.0,11.0,11.0,0.0,0
24,NE,6511,Les Verrières,125.0,79.0,11.0,11.0,0.0,0
24,NE,6456,Lignières,125.0,77.0,11.0,11.0,0.0,0
24,NE,6416,Milvignes,125.0,63.0,11.0,11.0,0.0,0
24,NE,6458,Neuchâtel,125.0,65.0,11.0,11.0,0.0,0
24,NE,6413,Rochefort,125.0,67.0,11.0,11.0,0.0,0
24,NE,6459,Saint-Blaise,125.0,66.0,11.0,11.0,0.0,0
24,NE,6487,Val-de-Ruz,125.0,66.0,11.0,11.0,0.0,0
24,NE,6512,Val-de-Travers,125.0,76.0,11.0,11.0,0.0,0
25,GE,6601,Aire-la-Ville,147.5,50.0,16.0,16.0,0.0,0
25,GE,6602,Anières,147.5,31.0,16.0,16.0,0.0,0
25,GE,6603,Avully,147.5,51.0,16.0,16.0,0.0,0
25,GE,6604,Avusy,147.5,50.0,16.0,16.0,0.0,0
25,GE,6605,Bardonnex,147.5,43.0,16.0,16.0,0.0,0
25,GE,6606,Bellevue,147.5,41.0,16.0,16.0,0.0,0
25,GE,6607,Bernex,147.5,48.0,16.0,16.0,0.0,0
25,GE,6608,Carouge (GE),147.5,40.0,16.0,16.0,0.0,0
25,GE,6609,Cartigny,147.5,42.0,16.0,16.0,0.0,0
25,GE,6611,Chancy,147.5,51.0,16.0,16.0,0.0,0
25,GE,6614,Choulex,147.5,40.0,16.0,16.0,0.0,0
25,GE,6612,Chêne-Bougeries,147.5,33.0,16.0,16.0,0.0,0
25,GE,6613,Chêne-Bourg,147.5,46.0,16.0,16.0,0.0,0
25,GE,6615,Collex-Bossy,147.5,46.0,16.0,16.0,0.0,0
25,GE,6616,Collonge-Bellerive,147.5,29.0,16.0,16.0,0.0,0
25,GE,6617,Cologny,147.5,27.0,16.0,16.0,0.0,0
25,GE,6618,Confignon,147.5,47.0,16.0,16.0,0.0,0
25,GE,6619,Corsier (GE),147.5,34.0,16.0,16.0,0.0,0
25,GE,6610,Céligny,147.5,33.0,16.0,16.0,0.0,0
25,GE,6620,Dardagny,147.5,48.0,16.0,16.0,0.0,0
25,GE,6622,Genthod,147.5,25.0,16.0,16.0,0.0,0
25,GE,6621,Genève,147.5,45.49,16.0,16.0,0.0,0
25,GE,6624,Gy,147.5,46.0,16.0,16.0,0.0,0
25,GE,6625,Hermance,147.5,42.0,16.0,16.0,0.0,0
25,GE,6626,Jussy,147.5,41.0,16.0,16.0,0.0,0
25,GE,6627,Laconnex,147.5,44.0,16.0,16.0,0.0,0
25,GE,6628,Lancy,147.5,47.0,16.0,16.0,0.0,0
25,GE,6623,Le Grand-Saconnex,147.5,44.0,16.0,16.0,0.0,0
25,GE,6629,Meinier,147.5,42.0,16.0,16.0,0.0,0
25,GE,6630,Meyrin,147.5,44.0,16.0,16.0,0.0,0
25,GE,6631,Onex,147.5,50.5,16.0,16.0,0.0,0
25,GE,6632,Perly-Certoux,147.5,43.0,16.0,16.0,0.0,0
25,GE,6633,Plan-les-Ouates,147.5,36.0,16.0,16.0,0.0,0
25,GE,6634,Pregny-Chambésy,147.5,32.0,16.0,16.0,0.0,0
25,GE,6635,Presinge,147.5,40.0,16.0,16.0,0.0,0
25,GE,6636,Puplinge,147.5,48.0,16.0,16.0,0.0,0
25,GE,6637,Russin,147.5,39.0,16.0,16.0,0.0,0
25,GE,6638,Satigny,147.5,39.0,16.0,16.0,0.0,0
25,GE,6639,Soral,147.5,44.0,16.0,16.0,0.0,0
25,GE,6640,Thônex,147.5,44.0,16.0,16.0,0.0,0
25,GE,6641,Troinex,147.5,40.0,16.0,16.0,0.0,0
25,GE,6642,Vandoeuvres,147.5,29.0,16.0,16.0,0.0,0
25,GE,6643,Vernier,147.5,50.0,16.0,16.0,0.0,0
25,GE,6644,Versoix,147.5,45.5,16.0,16.0,0.0,0
25,GE,6645,Veyrier,147.5,38.0,16.0,16.0,0.0,0
26,JU,6771,Alle,285.0,225.0,8.1,8.0,0.0,0
26,JU,6807,Basse-Allaine,285.0,235.0,8.1,10.5,0.0,0
26,JU,6773,Beurnevésin,285.0,225.0,8.1,11.3,0.0,0
26,JU,6774,Boncourt,285.0,155.0,8.1,10.7,0.0,0
26,JU,6775,Bonfol,285.0,210.0,8.1,8.0,0.0,0
26,JU,6703,Bourrignon,285.0,225.0,8.1,11.3,0.0,0
26,JU,6702,Boécourt,285.0,200.0,8.1,8.0,0.0,0
26,JU,6778,Bure,285.0,225.0,8.1,8.05,0.0,0
26,JU,6704,Châtillon (JU),285.0,195.0,8.1,6.4,0.0,0
26,JU,6808,Clos du Doubs,285.0,215.0,8.1,9.7,0.0,0
26,JU,6781,Coeuve,285.0,235.0,8.1,10.0,0.0,0
